Unnamed: 0,Brand,Model,Mileage,Price,Fuel Type,Car Age
5297,peugeot,207,"266,181 ","2,450",5,13.0
5298,peugeot,boxer,"189,900 ","11,000",1,5.0
5299,peugeot,e-208,"32,081 ","17,400",2,3.0
5300,peugeot,3008,"82,533 ","21,360",5,2.0
5301,porsche,cayman,"117,485 ","37,950",5,18.0
5302,porsche,cayman,"167,852 ","23,500",5,17.0
5303,porsche,macan,"71,135 ","51,995",5,5.0
5304,porsche,cayenne,"208,600 ","21,950",1,11.0
5305,porsche,cayenne,"261,000 ","12,000",1,15.0
5306,porsche,taycan,"97,222 ","59,995",2,3.0
5307,porsche,cayenne,"190,000 ","13,799",5,14.0
5308,porsche,panamera,"195,911 ","22,995",5,15.0
5309,porsche,cayenne,"240,000 ","23,990",1,8.0
5310,porsche,718,"79,791 ","47,900",5,6.0
5311,porsche,panamera,"197,598 ","48,990",4,6.0
5312,porsche,macan,"93,172 ","38,999",1,6.0
5313,porsche,718,"13,800 ","63,500",5,3.0
5314,porsche,cayenne,"187,000 ","21,000",5,13.0
5315,porsche,cayenne,"170,000 ","26,490",1,9.0
5316,porsche,944,"99,000 ","22,500",5,33.0
5317,porsche,macan,"38,000 ","52,980",5,6.0
5318,porsche,macan,"108,320 ","49,950",5,6.0
5319,porsche,cayenne,"89,372 ","29,999",1,11.0
5320,porsche,panamera,"157,182 ","25,980",5,12.0
5321,porsche,macan,"68,824 ","49,995",5,5.0
5322,porsche,macan,"104,859 ","36,400",5,6.0
5323,porsche,991,"61,000 ","85,900",5,8.0
5324,porsche,panamera,"191,500 ","22,850",5,12.0
5325,porsche,cayman,"55,401 ","49,990",5,9.0
5326,porsche,cayman,"239,484 ","19,900",5,17.0
5327,porsche,992,"12,650 ","123,999",5,2.0
5328,porsche,930,"262,782 ","65,000",5,40.0
5329,porsche,boxster,"101,107 ","26,880",5,19.0
5330,porsche,panamera,"119,000 ","55,900",5,5.0
5331,porsche,996,"153,978 ","29,999",5,20.0
5332,porsche,cayenne,"149,000 ","25,900",1,10.0
5333,porsche,cayenne,"130,609 ","37,121",1,7.0
5334,porsche,macan,"157,645 ","28,500",1,10.0
5335,porsche,macan,"47,300 ","50,800",5,5.0
5336,porsche,panamera,"80,980 ","37,500",4,10.0
5337,porsche,panamera,"32,100 ","75,980",4,5.0
5338,porsche,991,"43,400 ","229,000",5,5.0
5339,porsche,panamera,"139,517 ","31,990",5,13.0
5341,porsche,cayenne,"191,875 ","26,990",1,11.0
5342,porsche,cayenne,"106,501 ","54,990",5,6.0
5343,porsche,911,"199,000 ","26,900",5,25.0
5344,porsche,macan,"29,850 ","66,995",5,2.0
5345,porsche,911,"184,877 ","55,911",5,47.0
5346,porsche,boxster,"99,177 ","23,990",5,21.0
5347,porsche,cayenne,"215,329 ","20,100",1,11.0
5348,porsche,911,"8,750 ","239,950",5,4.0
5349,porsche,boxster,"184,484 ","9,200",5,26.0
5350,porsche,boxster,"75,865 ","27,500",5,19.0
5351,porsche,boxster,"40,400 ","49,900",5,10.0
5352,porsche,macan,"159,900 ","46,900",5,5.0
5354,porsche,boxster,"135,000 ","36,480",5,14.0
5355,porsche,cayenne,"189,999 ","14,999",5,15.0
5356,porsche,cayman,"92,200 ","42,900",5,11.0
5357,porsche,macan,"32,611 ","56,889",5,4.0
5358,porsche,panamera,"138,730 ","49,990",5,7.0
5359,porsche,911,800 ,"259,911",5,0.0
5361,porsche,cayenne,"124,000 ","26,500",1,11.0
5362,porsche,992,"23,000 ","118,900",5,4.0
5363,porsche,991,"84,961 ","89,450",5,8.0
5364,porsche,macan,"19,000 ","87,990",5,1.0
5365,porsche,911,"24,989 ","109,925",5,6.0
5366,porsche,boxster,"11,760 ","59,795",5,5.0
5367,porsche,992,"39,000 ","128,999",5,4.0
5368,porsche,macan,"115,341 ","46,941",5,5.0
5369,porsche,992,"6,000 ","294,970",5,0.0
5370,porsche,macan,"89,986 ","39,000",1,9.0
5371,porsche,911,"69,734 ","109,950",5,8.0
5372,porsche,taycan,"29,764 ","74,950",2,3.0
5373,porsche,boxster,"86,604 ","24,950",5,19.0
5374,porsche,boxster,"37,227 ","56,500",5,5.0
5375,porsche,cayman,"189,859 ","24,999",5,17.0
5376,porsche,944,"255,000 ","18,980",5,38.0
5377,porsche,911,"79,000 ","64,900",5,52.0
5378,porsche,cayman,"26,200 ","89,900",5,9.0
5379,porsche,macan,"98,190 ","37,990",5,5.0
5381,porsche,911,"111,804 ","39,950",5,20.0
5382,porsche,cayenne,"99,996 ","25,990",5,13.0
5383,porsche,panamera,"89,000 ","69,890",5,5.0
5384,porsche,cayenne,"23,104 ","94,995",4,1.0
5385,porsche,911,"153,978 ","29,999",5,20.0
5386,porsche,macan,"48,335 ","53,308",5,3.0
5387,porsche,cayenne,"81,073 ","78,900",4,2.0
5388,porsche,992,"40,200 ","130,900",5,4.0
5389,porsche,cayman,723 ,"189,800",5,0.0
5390,porsche,panamera,"59,000 ","89,900",4,1.0
5391,porsche,991,"22,989 ","225,000",5,8.0
5392,porsche,911,"43,400 ","229,000",5,5.0
5393,porsche,taycan,"12,000 ","66,980",2,1.0
5394,porsche,macan,"20,000 ","59,500",5,5.0
5395,porsche,991,"96,267 ","83,991",5,10.0
5396,porsche,992,"2,300 ","155,990",5,4.0
5397,porsche,992,"4,800 ","212,800",5,3.0
5398,porsche,cayenne,"52,911 ","75,000",4,4.0
5399,porsche,macan,"5,600 ","87,000",5,1.0
5401,porsche,911,"13,044 ","249,950",5,4.0
5402,porsche,cayman,"111,668 ","49,450",5,7.0
5403,porsche,992,"6,500 ","171,789",5,0.0
5404,porsche,boxster,920 ,"85,999",5,1.0
5405,porsche,taycan,"17,400 ","74,990",2,3.0
5406,porsche,911,"61,770 ","139,950",5,4.0
5407,porsche,cayenne,"91,856 ","62,500",4,4.0
5408,porsche,911,"139,700 ","49,911",5,47.0
5409,porsche,macan,"179,000 ","31,000",1,9.0
5410,porsche,911,"2,992 ","199,992",5,0.0
5411,porsche,macan,"108,914 ","39,000",5,6.0
5412,porsche,992,"11,800 ","139,900",5,1.0
5413,porsche,taycan,"29,960 ","99,990",2,3.0
5414,porsche,taycan,"32,435 ","66,999",2,3.0
5415,porsche,911,"2,299 ","155,990",5,4.0
5416,porsche,macan,"117,000 ","44,900",5,5.0
5417,porsche,911,"30,380 ","89,950",5,9.0
5418,porsche,cayenne,"75,501 ","54,990",5,6.0
5419,porsche,cayenne,"169,000 ","26,800",1,12.0
5421,porsche,taycan,"28,000 ","104,990",2,2.0
5422,porsche,992,"3,500 ","348,000",5,0.0
5423,porsche,panamera,"81,505 ","84,770",5,5.0
5424,porsche,992,"17,960 ","169,990",5,2.0
5425,porsche,911,"14,900 ","218,992",5,2.0
5426,porsche,cayenne,"97,633 ","43,700",4,7.0
5427,porsche,macan,"27,000 ","77,900",5,1.0
5428,porsche,taycan,"28,987 ","89,995",2,1.0
5429,porsche,macan,"76,265 ","54,950",5,5.0
5430,porsche,991,"89,135 ","79,900",5,11.0
5431,porsche,taycan,"7,500 ","73,850",2,1.0
5432,porsche,992,"19,000 ","199,800",5,3.0
5433,porsche,macan,"77,000 ","65,890",5,3.0
5435,porsche,996,"142,735 ","56,996",5,23.0
5436,porsche,991,"71,000 ","101,900",5,10.0
5437,porsche,cayenne,"34,076 ","86,900",4,2.0
5438,porsche,cayenne,"79,767 ","68,790",4,4.0
5439,porsche,cayenne,"22,725 ","104,995",4,1.0
5441,porsche,992,"22,552 ","172,900",5,2.0
5443,porsche,991,"9,000 ","178,911",5,6.0
5444,porsche,992,"21,479 ","132,911",5,1.0
5445,porsche,911,"9,900 ","164,911",5,1.0
5446,porsche,911,"44,900 ","124,000",5,4.0
5447,porsche,cayenne,"296,000 ","10,990",1,15.0
5448,porsche,cayenne,"111,098 ","23,950",5,19.0
5449,porsche,992,"27,000 ","147,990",5,4.0
5450,porsche,997,"154,953 ","43,997",5,17.0
5451,porsche,992,"17,643 ","197,500",5,1.0
5452,porsche,cayenne,"48,000 ","76,500",5,5.0
5453,porsche,911,15 ,"192,990",5,0.0
5454,porsche,macan,"148,014 ","37,500",5,10.0
5455,porsche,macan,780 ,"79,000",5,0.0
5456,porsche,cayenne,"56,680 ","49,900",1,9.0
5457,porsche,992,"33,750 ","163,000",5,3.0
5458,porsche,cayenne,"3,100 ","99,850",5,0.0
5459,porsche,taycan,"9,900 ","85,850",2,1.0
5461,porsche,cayman,"42,041 ","56,900",5,8.0
5462,porsche,cayenne,"123,461 ","37,000",1,8.0
5463,porsche,911,"49,840 ","118,800",5,3.0
5464,porsche,cayenne,"38,800 ","66,500",5,4.0
5465,porsche,panamera,"44,200 ","72,950",5,5.0
5466,porsche,cayenne,"124,980 ","39,990",4,9.0
5467,porsche,992,"9,852 ","189,875",5,2.0
5468,porsche,taycan,"22,000 ","86,900",2,1.0
5469,porsche,macan,"93,611 ","42,000",1,7.0
5470,porsche,cayenne,"270,000 ","16,890",5,13.0
5471,porsche,boxster,"99,700 ","36,500",5,13.0
5472,porsche,991,"82,277 ","94,444",5,10.0
5473,porsche,panamera,"99,931 ","61,999",5,7.0
5474,porsche,panamera,"14,000 ","81,900",5,4.0
5475,porsche,992,"32,103 ","138,000",5,1.0
5476,porsche,911,299 ,"409,992",5,0.0
5477,porsche,911,"27,000 ","147,990",5,4.0
5478,porsche,cayman,"89,900 ","28,499",5,16.0
5479,porsche,992,"14,900 ","218,992",5,2.0
5481,porsche,taycan,"17,694 ","90,995",2,1.0
5482,porsche,taycan,"1,000 ","89,500",2,1.0
5483,porsche,992,"77,900 ","116,800",5,4.0
5484,porsche,macan,"289,000 ","24,900",1,9.0
5485,porsche,taycan,"24,500 ","66,980",2,1.0
5486,porsche,718,"49,900 ","61,400",5,4.0
5487,porsche,taycan,"39,438 ","67,500",2,2.0
5488,porsche,911,"80,000 ","93,750",5,8.0
5489,porsche,macan,"91,900 ","42,850",5,5.0
5490,porsche,718,"23,931 ","64,995",5,4.0
5491,porsche,targa,"33,750 ","163,000",5,3.0
5492,porsche,911,"19,000 ","199,800",5,3.0
5493,porsche,taycan,"7,600 ","75,850",2,1.0
5494,porsche,cayenne,"51,500 ","60,800",5,6.0
5495,porsche,macan,"102,730 ","54,990",5,5.0
5496,porsche,taycan,"9,800 ","85,000",2,1.0
5497,porsche,996,"73,700 ","72,380",5,19.0
5498,porsche,macan,"33,031 ","56,950",5,5.0
5499,porsche,taycan,"19,200 ","99,750",2,1.0
5501,porsche,panamera,"110,548 ","59,950",5,7.0
5502,porsche,panamera,"50,000 ","36,000",5,11.0
5503,porsche,macan,"17,900 ","69,900",5,5.0
5504,porsche,cayenne,"137,000 ","45,800",1,6.0
5505,porsche,cayenne,"125,610 ","39,500",4,9.0
5506,porsche,991,"31,900 ","117,990",5,9.0
5507,porsche,992,"9,729 ","165,000",5,2.0
5508,porsche,993,"183,171 ","89,950",5,29.0
5509,porsche,boxster,"75,883 ","22,950",5,19.0
5510,porsche,taycan,"15,172 ","82,995",2,1.0
5511,porsche,macan,"20,618 ","49,000",5,6.0
5512,porsche,992,"49,840 ","118,800",5,3.0
5513,porsche,997,"92,100 ","59,850",5,17.0
5514,porsche,930,"121,636 ","65,000",5,43.0
5515,porsche,macan,"74,300 ","52,300",5,5.0
5516,porsche,911,"38,766 ","114,990",5,7.0
5517,porsche,macan,"85,000 ","47,000",1,6.0
5518,porsche,cayenne,"74,510 ","89,995",4,4.0
5520,porsche,macan,"131,595 ","36,980",5,6.0
5521,porsche,cayenne,"144,500 ","35,995",1,9.0
5522,porsche,taycan,"21,200 ","82,300",2,2.0
5523,porsche,718 spyder,"32,300 ","71,900",5,5.0
5524,porsche,911,"30,236 ","107,000",5,6.0
5525,porsche,911,"47,000 ","99,000",5,8.0
5526,porsche,macan,"27,000 ","85,800",5,1.0
5527,porsche,panamera,"193,610 ","49,999",5,7.0
5528,porsche,991,"105,246 ","58,990",5,12.0
5529,porsche,panamera,"28,907 ","99,995",4,1.0
5530,porsche,911,"15,900 ","179,900",5,1.0
5531,porsche,macan,"49,328 ","43,900",1,7.0
5532,porsche,taycan,"28,020 ","109,990",2,2.0
5534,porsche,930,"64,681 ","169,950",5,41.0
5535,porsche,macan,"139,998 ","34,950",5,8.0
5536,porsche,macan,"49,105 ","53,798",5,3.0
5537,porsche,targa,1 ,"216,000",5,0.0
5538,porsche,992,15 ,"192,990",5,0.0
5539,porsche,macan,"10,100 ","99,850",5,1.0
5540,porsche,panamera,"98,000 ","55,999",5,7.0
5541,porsche,macan,"50,000 ","52,801",5,3.0
5542,porsche,992,"14,490 ","184,990",5,2.0
5543,porsche,cayenne,"79,744 ","68,566",4,4.0
5544,porsche,cayenne,"43,900 ","48,450",1,7.0
5545,porsche,macan,"23,845 ","64,500",5,3.0
5546,porsche,911,"46,210 ","84,799",5,11.0
5547,porsche,boxster,"78,200 ","34,000",5,17.0
5548,porsche,911,"99,000 ","82,900",5,11.0
5549,porsche,cayenne,"218,000 ","27,950",4,8.0
5550,porsche,cayenne,"159,998 ","22,845",5,14.0
5551,porsche,cayenne,"52,000 ","89,880",5,4.0
5552,porsche,cayman,"59,900 ","62,500",5,7.0
5553,porsche,911,"65,417 ","94,936",5,6.0
5554,porsche,914,"84,000 ","29,890",5,51.0
5556,porsche,macan,"47,831 ","52,801",5,3.0
5557,porsche,911,"14,900 ","269,992",5,2.0
5558,porsche,panamera,"121,836 ","59,900",5,7.0
5559,porsche,taycan,"42,230 ","72,950",2,2.0
5561,porsche,cayenne,"454,000 ","11,900",1,14.0
5562,porsche,panamera,"231,513 ","27,450",4,9.0
5563,porsche,macan,"89,900 ","57,500",5,3.0
5564,porsche,boxster,"66,900 ","29,980",5,16.0
5565,porsche,macan,"18,500 ","64,000",5,3.0
5566,porsche,991,"66,000 ","115,000",5,7.0
5567,porsche,macan,"312,243 ","26,950",1,8.0
5568,porsche,cayman,"49,900 ","61,400",5,4.0
5569,porsche,cayenne,"250,000 ","13,900",5,14.0
5570,porsche,718,"89,400 ","58,900",5,6.0
5571,porsche,macan,"28,000 ","46,900",5,6.0
5572,porsche,cayenne,"62,459 ","77,800",4,3.0
5573,porsche,911,"30,526 ","105,000",5,11.0
5574,porsche,911,"29,900 ","225,000",5,4.0
5575,porsche,991,"107,487 ","60,990",5,12.0
5576,porsche,cayman,"107,900 ","54,980",5,10.0
5577,porsche,cayenne,"62,511 ","58,000",5,5.0
5578,porsche,718 spyder,"22,299 ","64,950",5,7.0
5579,porsche,911,"49,900 ","149,900",5,3.0
5580,seat,ibiza,"129,079 ",395,5,24.0
5581,seat,ibiza,"246,893 ","1,950",1,13.0
5582,seat,ibiza,"119,000 ","2,000",5,12.0
5583,seat,ibiza,"196,173 ","2,499",1,17.0
5584,seat,altea,"130,926 ","4,499",1,13.0
5585,seat,ibiza,"228,195 ","2,497",5,15.0
5586,seat,leon,"261,964 ",995,5,22.0
5587,seat,leon,"165,000 ","5,030",5,10.0
5588,seat,leon,"174,500 ","9,990",1,10.0
5589,seat,altea xl,"150,000 ","3,490",5,15.0
5590,seat,leon,"182,782 ","3,950",5,14.0
5591,seat,leon,"104,057 ","12,990",1,9.0
5592,seat,ibiza,"225,922 ","4,449",5,10.0
5593,seat,ibiza,"248,648 ","6,499",5,8.0
5594,seat,ibiza,"99,898 ","6,999",5,13.0
5595,seat,leon,"177,500 ","6,900",1,9.0
5596,seat,ibiza,"160,058 ","5,445",5,12.0
5597,seat,arona,"27,700 ","11,870",0,3.0
5598,seat,ibiza,"93,573 ","6,750",5,12.0
5600,seat,ibiza,"181,034 ","7,940",5,14.0
5601,seat,tarraco,"104,750 ","21,749",1,5.0
5602,seat,leon,"86,183 ","12,945",5,10.0
5603,seat,arona,"39,125 ","14,890",0,4.0
5604,seat,ateca,"95,038 ","14,799",5,5.0
5605,seat,arona,"14,840 ","11,970",0,4.0
5606,seat,alhambra,"184,550 ","10,500",1,11.0
5607,seat,leon,"43,778 ","21,049",5,3.0
5608,seat,leon,"139,300 ","9,900",1,8.0
5609,seat,ibiza,200 ,"10,743",5,1.0
5610,seat,leon,"56,847 ","16,990",5,4.0
5611,seat,leon,"160,948 ","9,399",1,7.0
5612,seat,ateca,"149,000 ","15,900",1,5.0
5613,seat,leon,"77,135 ","22,999",5,7.0
5614,seat,leon,"197,252 ","1,645",5,14.0
5615,seat,ibiza,"9,508 ","15,945",5,2.0
5616,seat,mii,"158,448 ","4,449",5,12.0
5617,seat,ibiza,"41,133 ","11,900",1,5.0
5618,seat,leon,"168,900 ","9,900",1,10.0
5620,seat,leon,"45,549 ","17,990",5,3.0
5621,seat,arona,"21,950 ","11,850",0,3.0
5622,seat,tarraco,"57,684 ","20,490",5,3.0
5623,seat,arona,"5,848 ","17,980",5,1.0
5624,seat,leon,"93,237 ","12,950",0,5.0
5625,seat,leon,"287,725 ","2,945",5,15.0
5626,seat,arona,15 ,"18,995",5,1.0
5627,seat,ateca,"125,000 ","18,890",1,4.0
5628,seat,arona,"49,405 ","13,990",5,2.0
5629,seat,arona,10 ,"18,900",5,1.0
5630,seat,arona,1 ,"18,990",5,1.0
5631,seat,ibiza,"5,360 ","22,900",5,0.0
5632,seat,arona,"25,000 ","14,950",5,3.0
5633,seat,ibiza,"69,250 ","10,690",0,3.0
5634,seat,ateca,"55,885 ","19,900",5,3.0
5635,seat,ateca,"76,049 ","16,020",1,7.0
5636,seat,ibiza,"48,530 ","2,999",5,20.0
5637,seat,leon,"198,570 ","9,999",5,6.0
5638,seat,arona,"39,000 ","18,500",5,2.0
5640,seat,leon,"89,788 ","10,400",0,8.0
5642,seat,ibiza,"143,204 ","14,395",5,5.0
5643,seat,arona,"82,016 ","14,745",5,6.0
5644,seat,altea xl,"206,773 ","2,650",1,12.0
5645,seat,mii,"45,669 ","7,480",0,6.0
5646,seat,leon e-hybrid,"17,508 ","23,649",4,3.0
5647,seat,ateca,"67,200 ","23,480",1,4.0
5648,seat,ibiza,"301,708 ","2,250",1,15.0
5649,seat,arona,"5,800 ","14,900",5,1.0
5650,seat,alhambra,"120,000 ","16,900",1,9.0
5651,seat,alhambra,"156,000 ","13,995",5,9.0
5652,seat,ateca,"16,539 ","25,981",1,2.0
5653,seat,leon,"218,000 ","8,490",1,7.0
5654,seat,leon,"33,319 ","18,900",5,3.0
5655,seat,leon,"94,898 ","13,950",1,4.0
5656,seat,arona,"16,920 ","19,795",5,1.0
5657,seat,leon,"58,700 ","20,800",1,3.0
5658,seat,leon,"50,000 ","14,780",5,7.0
5660,seat,tarraco,"63,323 ","30,980",1,3.0
5661,seat,ateca,"78,500 ","17,990",1,5.0
5662,seat,arona,"56,487 ","15,990",5,3.0
5663,seat,ibiza,"12,513 ","22,900",5,0.0
5664,seat,alhambra,"304,828 ","2,750",5,15.0
5665,seat,ibiza,"77,443 ","5,399",5,12.0
5666,seat,ibiza,"203,512 ","3,900",1,12.0
5667,seat,ibiza,"39,254 ","14,950",5,1.0
5668,seat,arona,"26,535 ","16,400",5,4.0
5669,seat,leon,"46,677 ","14,990",1,4.0
5670,seat,ibiza,"60,165 ","15,450",5,4.0
5671,seat,leon,"89,584 ","17,990",1,2.0
5672,seat,arona,"75,000 ","14,659",5,4.0
5673,seat,arona,"85,273 ","11,699",5,6.0
5674,seat,ibiza,"23,929 ","11,500",0,3.0
5675,seat,mii,"43,218 ","7,900",5,8.0
5676,seat,ibiza,"19,901 ","12,480",0,3.0
5677,seat,alhambra,"114,750 ","22,989",1,4.0
5678,seat,leon,"113,243 ","19,950",5,7.0
5680,seat,leon,"55,000 ","17,530",4,2.0
5681,seat,arosa,"197,241 ",999,5,23.0
5682,seat,tarraco,"33,508 ","31,250",1,3.0
5683,seat,arona,"9,750 ","17,980",5,1.0
5684,seat,leon,"268,707 ","1,350",5,17.0
5685,seat,leon,"75,804 ","13,299",5,8.0
5686,seat,leon,"42,325 ","17,999",5,5.0
5687,seat,ibiza,"26,440 ","13,999",5,5.0
5688,seat,arona,"32,100 ","13,570",0,3.0
5689,seat,leon,"45,083 ","21,890",5,4.0
5690,seat,leon,"39,901 ","19,399",5,5.0
5691,seat,leon,"112,000 ","10,900",1,7.0
5692,seat,leon,"134,617 ","9,745",5,10.0
5693,seat,leon,"78,000 ","15,995",5,4.0
5694,seat,altea,"261,342 ","1,345",5,18.0
5695,seat,ibiza,"207,085 ","3,190",1,18.0
5696,seat,arona,"70,031 ","16,950",5,2.0
5697,seat,leon,"138,000 ","3,990",5,18.0
5698,seat,leon,"231,945 ","7,950",5,11.0
5700,seat,ateca,"20,600 ","25,880",5,1.0
5701,seat,leon,"235,130 ","2,995",5,15.0
5702,seat,leon,"104,800 ","11,910",5,6.0
5703,seat,arona,"32,100 ","14,500",5,4.0
5704,seat,arona,"64,877 ","16,749",5,5.0
5705,seat,leon,"47,060 ","19,999",5,3.0
5706,seat,ibiza,"61,000 ","9,990",5,7.0
5707,seat,alhambra,"72,200 ","26,950",1,3.0
5708,seat,ateca,"29,000 ","26,900",5,1.0
5709,seat,arona,"65,669 ","12,950",5,4.0
5710,seat,ibiza,"84,263 ","6,999",5,14.0
5711,seat,ateca,"6,876 ","26,895",5,2.0
5712,seat,ibiza,"39,990 ","10,990",0,4.0
5713,seat,ateca,"39,468 ","18,950",5,4.0
5714,seat,ibiza,"96,562 ","14,149",5,4.0
5715,seat,leon,"29,400 ","21,995",5,3.0
5716,seat,leon,"91,000 ","14,995",1,5.0
5717,seat,arona,"31,000 ","14,500",0,3.0
5718,seat,leon,"64,003 ","22,950",5,8.0
5720,seat,leon,"31,845 ","22,549",5,2.0
5721,seat,ibiza,"91,880 ","13,945",5,3.0
5722,seat,ibiza,"35,012 ","15,450",5,4.0
5723,seat,arona,"60,733 ","12,879",5,6.0
5724,seat,leon,"139,184 ","11,290",1,8.0
5725,seat,ateca,"9,960 ","26,800",1,1.0
5726,seat,ibiza,"16,961 ","14,250",5,4.0
5727,seat,ibiza,"63,406 ","18,950",5,4.0
5728,seat,ibiza,"46,000 ","19,699",5,3.0
5729,seat,ateca,"18,221 ","25,481",1,2.0
5730,seat,ibiza,"211,258 ","4,290",5,12.0
5731,seat,leon,"39,045 ","19,880",5,4.0
5732,seat,leon,"77,660 ","21,690",1,4.0
5733,seat,ateca,"127,764 ","14,950",1,6.0
5734,seat,alhambra,"8,133 ","39,989",5,1.0
5735,seat,ateca,"42,500 ","22,990",5,3.0
5736,seat,ateca,"67,667 ","18,979",5,7.0
5737,seat,leon,"146,403 ","13,450",5,10.0
5738,seat,arona,1 ,"18,990",5,1.0
5739,seat,ibiza,"160,500 ","5,490",5,9.0
5740,seat,ibiza,"31,973 ","13,289",0,3.0
5741,seat,leon,"77,259 ","15,995",5,3.0
5742,seat,leon,"35,400 ","19,980",1,2.0
5743,seat,arona,"66,494 ","11,949",5,5.0
5744,seat,ibiza,"6,000 ","18,790",5,0.0
5745,seat,leon,"102,982 ","12,880",1,7.0
5746,seat,altea,"184,423 ","1,345",5,19.0
5747,seat,leon,"52,500 ","27,999",5,5.0
5749,seat,altea xl,"150,000 ","5,490",5,16.0
5750,seat,leon,"67,000 ","17,990",5,4.0
5751,seat,ateca,"36,500 ","20,980",5,4.0
5752,seat,ibiza,"87,000 ","10,990",5,6.0
5753,seat,ateca,"85,869 ","19,990",1,8.0
5754,seat,ateca,"106,000 ","13,690",5,8.0
5755,seat,ateca,"52,102 ","24,990",1,3.0
5756,seat,tarraco,"26,100 ","32,440",4,3.0
5757,seat,ateca,"83,553 ","18,199",1,4.0
5758,seat,ibiza,"66,033 ","14,980",5,3.0
5760,seat,arona,"9,357 ","14,700",0,3.0
5761,seat,alhambra,"101,957 ","20,750",5,5.0
5762,seat,ibiza,"63,626 ","12,980",5,3.0
5763,seat,leon,"93,800 ","19,500",5,9.0
5764,seat,toledo,"152,878 ","11,985",5,7.0
5765,seat,ateca,"60,258 ","17,790",5,5.0
5766,seat,ateca,"34,480 ","23,444",1,3.0
5767,seat,leon,"55,000 ","15,000",4,3.0
5768,seat,arona,"10,500 ","18,480",5,1.0
5769,seat,arona,"44,500 ","14,888",5,6.0
5770,seat,ibiza,"55,711 ","12,950",5,5.0
5771,seat,arona,"71,768 ","12,000",5,3.0
5772,seat,ateca,"16,900 ","26,390",5,1.0
5773,seat,ibiza,"86,000 ","4,750",5,16.0
5774,seat,ibiza,"34,030 ","16,480",5,5.0
5775,seat,alhambra,"109,750 ","26,749",1,5.0
5776,seat,leon,"167,520 ","8,349",5,10.0
5777,seat,leon,"41,040 ","25,203",5,4.0
5778,seat,ibiza,"37,677 ","21,949",5,3.0
5780,seat,alhambra,"98,200 ","28,950",1,4.0
5781,seat,ibiza,"176,962 ","3,100",1,20.0
5782,seat,ateca,"78,450 ","22,749",5,5.0
5783,seat,ibiza,"22,850 ","17,890",5,1.0
5784,seat,arona,"58,300 ","15,990",5,4.0
5785,seat,leon,"101,771 ","16,260",5,7.0
5786,seat,leon,"115,646 ","23,950",5,7.0
5787,seat,arona,"17,315 ","17,199",5,2.0
5788,seat,arona,50 ,"21,900",5,0.0
5789,seat,leon,"24,000 ","27,990",5,1.0
5790,seat,leon,"385,476 ","2,999",1,14.0
5791,seat,ibiza,"185,000 ","6,600",1,7.0
5792,seat,ateca,"90,050 ","20,590",1,3.0
5793,seat,leon,"138,900 ","13,990",1,7.0
5794,seat,leon,"196,031 ","11,900",5,5.0
5795,seat,leon,"50,000 ","18,900",4,3.0
5796,seat,leon,"43,700 ","24,490",5,3.0
5797,seat,tarraco,"32,400 ","27,790",5,3.0
5798,seat,leon,"44,184 ","18,480",5,4.0
5799,seat,alhambra,"86,500 ","24,450",1,5.0
5800,seat,leon,"161,819 ","9,475",5,8.0
5801,seat,arona,"30,994 ","19,880",5,1.0
5802,seat,leon,"207,014 ","10,750",5,9.0
5803,seat,arona,"11,310 ","23,500",5,0.0
5804,seat,ibiza,"20,086 ","12,750",0,4.0
5805,seat,ateca,"65,280 ","24,980",1,4.0
5806,seat,mii,"64,900 ","6,800",5,9.0
5807,seat,toledo,"210,801 ","1,745",5,19.0
5808,seat,arona,"42,990 ","16,499",1,3.0
5809,seat,ateca,"93,000 ","18,490",5,6.0
5810,seat,tarraco,"5,836 ","34,500",1,1.0
5811,seat,ibiza,"81,621 ","10,440",5,8.0
5812,seat,leon,"82,656 ","14,950",5,8.0
5813,seat,leon,"207,824 ","1,650",5,18.0
5814,seat,ibiza,"127,518 ","9,995",5,10.0
5815,seat,arona,"54,000 ","15,990",5,3.0
5816,seat,ateca,"26,000 ","29,990",5,2.0
5817,seat,arona,"12,319 ","19,990",5,1.0
5818,seat,ibiza,"121,900 ","1,750",5,19.0
5820,seat,arona,"52,423 ","12,500",0,4.0
5821,seat,arona,"32,200 ","22,220",5,2.0
5822,seat,ateca,"99,882 ","25,000",5,7.0
5823,seat,ibiza,"150,521 ","4,495",5,15.0
5824,seat,leon,"277,585 ",995,5,20.0
5825,seat,ibiza,"145,659 ","6,745",5,11.0
5826,seat,ibiza,"7,500 ","19,980",5,0.0
5827,seat,arona,"7,221 ","21,989",5,1.0
5828,seat,tarraco,"40,229 ","30,480",1,5.0
5829,seat,arona,"55,897 ","14,480",5,4.0
5830,seat,arosa,"160,690 ","1,450",5,19.0
5831,seat,leon,"26,023 ","22,800",4,3.0
5832,seat,leon,"62,750 ","19,449",1,5.0
5833,seat,ateca,"18,962 ","31,900",5,0.0
5834,seat,leon,"156,990 ","13,800",1,8.0
5835,seat,arona,"68,291 ","13,390",5,4.0
5836,seat,leon,"114,846 ","13,945",5,9.0
5837,seat,arona,"40,971 ","11,790",5,4.0
5838,seat,arona,"4,000 ","19,900",5,2.0
5840,seat,tarraco,200 ,"35,980",5,0.0
5841,seat,arona,"77,485 ","18,980",5,3.0
